"Azioni";"Codice";"Nome";"Barcode";"Tipo";"Categoria";"Sottocategoria";"Giacenza";"Prezzo di acquisto";"Valore magazzino";"Q.tà per confezione";"Prezzo €";"Iva";"Creato da";"Disabilitato"
"";"PL2,5M3000K24";"Profilo led alluminio anodizzato 2,5mt completo di strip led 24W/mt 3000K CRI90 + Driver";"";"Semplice";"Profili custom";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"P4L253000";"Proiettore led da esterno IP66 potenza 8W colore 3000K apertura 25°";"";"Semplice";"Fari da esterno";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"P16L253000";"Proiettore led da esterno IP66 potenza 32W colore 3000K apertura 25°";"";"Semplice";"Fari da esterno";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Tras.";"Trasporto";"";"Semplice";"";"";"-1";"";"";"1";"0";"22%";"Giacomo";"false"
"";"583K";"Circuito led resinato cm 100 L16 24W 1620lm 2700K x Pont";"";"Semplice";"ARCO";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"5402";"Controller dimmer 1CH 2217/ pol-2277";"";"Semplice";"Dimmer";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"CWXS";"KIT X SPOTTO WHITE COMPLETO DI LENTE E CIRCUITO";"";"Semplice";"Circuiti";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"AL5237";"PANEL 8 DIR. ANTENNA A40512G4";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"AL4118";"Power CDI commander";"";"Semplice";"GRIVEN";"";"1";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Z_37952";"PROFILO INCASSO CON SENSORE, 450 mm 10W/mt 24Vdc 120LED/mt 2700K";"";"Semplice";"Profili custom";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Z_37953";"PROFILO INCASSO CON SENSORE, 590mm 10W/mt 24 Vdc 120LED/mt 2700K";"";"Semplice";"Profili custom";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Z_37954";"PROFILO INCASSO CON SENSORE, 754mm 10W/mt 24 Vdc 120LED/mt 2700K";"";"Semplice";"Profili custom";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Z_37955";"PROFILO INCASSO CON SENSORE, 830mm 10W/mt 24 Vdc 120LED/mt 2700K";"";"Semplice";"Profili custom";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Z_37956";"PROFILO INCASSO CON SENSORE, 852mm 10W/mt 24 Vdc 120LED/mt 2700K";"";"Semplice";"Profili custom";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Z_37957";"PROFILO INCASSO CON SENSORE, 870mm 10W/mt 24 Vdc 120LED/mt 2700K";"";"Semplice";"Profili custom";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Z_37958";"PROFILO INCASSO CON SENSORE, 890mm 10W/mt 24 Vdc 120LED/mt 2700K";"";"Semplice";"Profili custom";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Z_37959";"PROFILO INCASSO CON SENSORE, 1169mm 10W/mt 24 Vdc 120LED/mt 2700K";"";"Semplice";"Profili custom";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"STAR 3 3000K";"STAR 21mm, 3LED, NICHIA NVSL219, 3000K CRI90";"";"Semplice";"Circuiti";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SCLAMPBAT";"Scheda controllo per lampade a batteria (batteria litio 7,4V)";"";"Semplice";"Circuiti";"";"-520";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"Z_37960";"PROFILO INCASSO (circa 4mt) 10W/mt 24Vdc 120LED/mt 2700K + Driver. (mod.XXX misure variabili-fare riferimento ai disegni)";"";"Semplice";"Profili custom";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SLE2L";"STECCA LED ALLUMINIO PER EMERGENZA CON 2 CONNETTORI E 2 LED ALTA POTENZA";"";"Semplice";"Circuiti";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SLE1L";"STECCA LED ALLUMINIO PER EMERGENZA CON 2 CONNETTORI E 1 LED ALTA POTENZA";"";"Semplice";"Circuiti";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SL19LC";"SCHEDA 19 LED MONTAGGIO MANUALE TRUE-ALL 4000K + 2 CAVI SALDATI";"";"Semplice";"Circuiti";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"AL5170";"GOBOLED500 IP66 outdoor LED multiple image projector with additional special effects. 110-240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"6562";"22%";"Giacomo";"false"
"";"AL5163";"31"" optics for Goboled 7-PRO";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"AL4900EL-RGBW";"EMERALD RGBW - ELLIPTICAL WIDE";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1917";"22%";"Giacomo";"false"
"";"AL4750";"2 Way DMX splitter";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"AL2234";"MICRO-DUNE MK2 WIDE RGB IP67";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"344,25";"22%";"Giacomo";"false"
"";"AL1861";"DMX LED DRIVER IP65";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"AL3569";"PARADE S-DW-20 RECESSED DYNAMIC WHITE WALL WASH";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"AL3360";"IP65 WIRELLES DMX RECEIVER";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"510,3";"22%";"Giacomo";"false"
"";"AL3364";"IP65 WIRELESS DMX TRANSMITTER";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1276,5";"22%";"Giacomo";"false"
"";"18650";"Lithioum-ion 2200mAh 14,8V with PCM,with connector -500 Cicli-";"";"Semplice";"Batterie al litio";"";"0";"7";"0,0000000000";"1";"13,48";"22%";"Giacomo";"false"
"";"SLD132700K";"Strip led doppia 2700K 13W/mt 2835";"";"Semplice";"Strip led";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SL102700KCOB";"Strip led COB 10W/mt 2700K CRI90";"";"Semplice";"Strip led";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SL103000KCOB";"Strip led COB 10W/mt 3000K CRI90";"";"Semplice";"Strip led";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SL104000KCOB";"Strip led COB 10W/mt 4000K CRI90";"";"Semplice";"Strip led";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SL92700K3mm";"Strip led 9,6W/mt 2700K CRI90 3mm";"";"Semplice";"Strip led";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SL93000K3mm";"Strip led 9,6W/mt 3000K CRI90 3mm";"";"Semplice";"Strip led";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SL94000K3mm";"Strip led 9,6W/mt 4000K CRI90 3mm";"";"Semplice";"Strip led";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"CPU102W";"39Vdc 3000K CRI90";"";"Semplice";"Circuiti";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"MD350IP";"Mini Driver IP67 ingresso 10-32Vdc uscita 350mA";"";"Semplice";"Driver CC";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"MD350IPPWM";"Mini Driver ingresso 10-32vdc uscita 350mA dimmerabile PWM";"";"Semplice";"Driver CC";"OMBRE-1";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"D350IPPWM";"Driver ingresso 10-32Vdc 350mA dimmerabile PWM";"";"Semplice";"Driver CC";"";"0";"0";"0,0000000000";"1";"0";"22%";"Giacomo";"false"
"";"SL14.43000K";"Strip led 14,4W/mt 120leds/mt 3000K CRI80";"";"Semplice";"Strip led";"";"0";"5,41";"0,0000000000";"1";"21,6";"22%";"Giacomo";"false"
"";"AL2010";"GRAPH-ì -SPOT 12, IP65 single RGB full-colour LEd unit, which, assembled with other units of its kind, builds a virtual LED screen. 12° lens fixture.";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"334,8";"22%";"Giacomo";"false"
"";"AL2011";"GRAPH-ì -SPOT 120, IP65 single RGB full-colour LEd unit, which, assembled with other units of its kind, builds a virtual LED screen. 180° semipheric dome fixture.";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"340,2";"22%";"Giacomo";"false"
"";"AL2070";"GRAPH-ì -SPOT W 12 COLD WHITE, IP65 single COLD WHITE LED unit, which, assembled with other units of its kind, builds a virtual LED screen. 12° lens fixture";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"303,75";"22%";"Giacomo";"false"
"";"AL2071";"GRAPH- ì- SPOT W 12 WARM WHITE,  IP65 single WARM WHITE LEDunit, which, assembled with other units of its kind, builds a virtual LED screen. 12° lens fixture.";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"303,75";"22%";"Giacomo";"false"
"";"AL2072";"GRAPH- ì-SPOT W 120 COLD WHITE,  IP65 single COLD WHITE LED unit, which, assembled with other units of its kind, builds a virtual LED screen. 180° SEMIPHERIC DOME FIXTURE.";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"303,75";"22%";"Giacomo";"false"
"";"AL2074";"GRAPH- ì-SPOT W 120 WARM WHITE,  IP65 single WARM WHITE LED unit, which, assembled with other units of its kind, builds a virtual LED screen. 180° SEMIPHERIC DOME FIXTURE.";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"303,75";"22%";"Giacomo";"false"
"";"AL2118";"ELECTRONIC DRIVER, IP67 electronic driver (with cables and connector) for up to 16 units";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"271,35";"22%";"Giacomo";"false"
"";"AL3690A";"POWERSHINE MK2 D RGBW, IP66 192 high brigtness RGBW LEDs colour changer, 100/227V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"6210";"22%";"Giacomo";"false"
"";"AL3692A";"POWERSHINE MK2 D W WARM WHITE, IP66 192 high brightness white light LEDs projector. WARM WHITE. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"6210";"22%";"Giacomo";"false"
"";"AL3694A";"POWERSHINE MK2 D W COLD WHITE, IP66 192 high brightness white light LEDs projector. COLD WHITE. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"6210";"22%";"Giacomo";"false"
"";"AL3696A";"POWERSHINE MK2 D DW DYNAMIC WHITE, IP66 192 high brightness white light LEDs projector. DYNAMIC WHITE. adjustable colour temperature range betwenn 2700K and 6500K. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"6210";"22%";"Giacomo";"false"
"";"AL3710";"SPOT OPTICS, Single configuration spot optics for Powershine MK2 D";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"322,65";"22%";"Giacomo";"false"
"";"AL3712";"NARROW OPTICS, Single configuration narrow optics for Powershine MK2 D";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"322,65";"22%";"Giacomo";"false"
"";"AL3714";"MEDIUM OPTICS, Single configuration medium optics for Powershine MK2 D";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"322,65";"22%";"Giacomo";"false"
"";"AL3716";"WIDE OPTICS, Single configuration wide optics for Powershine MK2 D";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"322,65";"22%";"Giacomo";"false"
"";"AL3717";"EXTRA WIDE OPTICS, Single configuration extra wide optics for Powershine MK2 D";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"322,65";"22%";"Giacomo";"false"
"";"AL3718";"ELLIPTICAL OPTICS, Single configuration elliptical optics for Powershine MK2 D";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"322,65";"22%";"Giacomo";"false"
"";"AL3720";"ELLIPTICAL WIDE OPTICS, Single configuration elliptical wide optics for Powershine MK2 D";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"322,65";"22%";"Giacomo";"false"
"";"AL1425";"SPECTRUM TSC, Glass touch-screen DMX512 stand alone controller with 3 touch sensitive buttons for the creation of dynamic colour scenes. 128 DMX channels. available in black and white";"";"Semplice";"GRIVEN";"";"0";"428,45";"0,0000000000";"1";"1107";"22%";"Giacomo";"false"
"";"AL4119";"POWER CDI COMMANDER PLUS";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"2176,2";"22%";"Giacomo";"false"
"";"AL4135";"POWER CDI COMMANDER PLUS (IP20)";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1755";"22%";"Giacomo";"false"
"";"AL2199";"ANTIGLARE SHIELD";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"128,25";"22%";"Giacomo";"false"
"";"AL3362";"IP20 WIRELESS DMX TRANSMITTER";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1074,6";"22%";"Giacomo";"false"
"";"AL3366";"IP65 WIRELESS DMX REPEATER";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1660,5";"22%";"Giacomo";"false"
"";"AL3620";"IP65 WIRELESS DMX RECEIVER";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1269";"22%";"Giacomo";"false"
"";"AL2660";"WEEZERD 1";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"909,9";"22%";"Giacomo";"false"
"";"AL3870";"POWERSHINE MK2 D EASY, IP66 192 high brightness cold or warm white colour temperature or monochromatic power LEDs lighting fixture. 100/277v";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"5096,25";"22%";"Giacomo";"false"
"";"AL3700A";"POWERSHINE MK2 S RGBW SPOT, IP66 96 high brightness RGBW LEDs colour changer. Spot optics. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3701A";"POWERSHINE MK2 S RGBW NARROW, IP66 96 high brightness RGBW LEDs colour changer. Narrow optics. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3702A";"POWERSHINE MK2 S RGBW MEDIUM, IP66 96 high brightness RGBW LEDs colour changer. medium optics. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3703A";"POWERSHINE MK2 S RGBW WIDE, IP66 96 high brightness RGBW LEDs colour changer. wide optics. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3706A";"POWERSHINE MK2 S RGBW EXTRA WIDE, IP66 96 high brightness RGBW LEDs colour changer. extra wide optics. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3704A";"POWERSHINE MK2 S RGBW ELLIPTICAL, IP66 96 high brightness RGBW LEDs colour changer. ELLIPTICAL optics. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3705A";"POWERSHINE MK2 S RGBW ELLIPTICAL WIDE, IP66 96 high brightness RGBW LEDs colour changer. elliptical wide optics. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3721A";"POWERSHINE MK2 S WARM WHITE SPOT, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3722A";"POWERSHINE MK2 S WARM WHITE NARROW, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3723A";"POWERSHINE MK2 S WARM WHITE MEDIUM, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3724A";"POWERSHINE MK2 S WARM WHITE WIDE, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3746A";"POWERSHINE MK2 S WARM WHITE EXTRA WIDE, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3725A";"POWERSHINE MK2 S WARM WHITE ELLIPTICAL, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3726A";"POWERSHINE MK2 S WARM WHITE ELLIPTICAL WIDE, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3727A";"POWERSHINE MK2 S COLD WHITE SPOT, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3728A";"POWERSHINE MK2 S COLD WHITE NARROW, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3729A";"POWERSHINE MK2 S COLD WHITE MEDIUM, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3730A";"POWERSHINE MK2 S COLD WHITE WIDE, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3740A";"POWERSHINE MK2 S COLD WHITE WIDE, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3747A";"POWERSHINE MK2 S COLD WHITE EXTRA WIDE, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3731A";"POWERSHINE MK2 S COLD WHITE ELLIPTICAL, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3732A";"POWERSHINE MK2 S COLD WHITE ELLIPTICAL WIDE, IP66 96 high brightness white light LEDs projector. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3733A";"POWERSHINE MK2 S DW SPOT, IP66 96 high brightness WARM AND COLD WHITE power LEDs unit. Adjustable colour temperature range between 2700K and 6500K. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3734A";"POWERSHINE MK2 S DW NARROW, IP66 96 high brightness WARM AND COLD WHITE power LEDs unit. Adjustable colour temperature range between 2700K and 6500K. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3735A";"POWERSHINE MK2 S DW MEDIUM, IP66 96 high brightness WARM AND COLD WHITE power LEDs unit. Adjustable colour temperature range between 2700K and 6500K. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3736A";"POWERSHINE MK2 S DW WIDE, IP66 96 high brightness WARM AND COLD WHITE power LEDs unit. Adjustable colour temperature range between 2700K and 6500K. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3758A";"POWERSHINE MK2 S DW EXTRA WIDE, IP66 96 high brightness WARM AND COLD WHITE power LEDs unit. Adjustable colour temperature range between 2700K and 6500K. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3737A";"POWERSHINE MK2 S DW ELLIPTICAL, IP66 96 high brightness WARM AND COLD WHITE power LEDs unit. Adjustable colour temperature range between 2700K and 6500K. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3738A";"POWERSHINE MK2 S DW ELLIPTICAL WIDE, IP66 96 high brightness WARM AND COLD WHITE power LEDs unit. Adjustable colour temperature range between 2700K and 6500K. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3834";"22%";"Giacomo";"false"
"";"AL3860";"POWERSHINE MK2 S EASY, IP66 96 high brightness cold or warm white colour temperature or monoschromatic power LEDs lighting fixture. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3161,7";"22%";"Giacomo";"false"
"";"AL4052";"ONYX, IP65 96 high brightness RGBW, cold, warm anda dynamic white colour temperature power LEDs lighting fixture. ultra spot optics. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"5265";"22%";"Giacomo";"false"
"";"AL4436";"ONYX XQ, IP65 96 high brightness RGBW, cold, warm anda dynamic white colour temperature power LEDs lighting fixture. ultra spot optics. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"5670";"22%";"Giacomo";"false"
"";"AL5050";"CORAL, IP66 64 high brightness RGBW, warm, coldor dynamic white power LEDs lighting fixture. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"2554,2";"22%";"Giacomo";"false"
"";"AL5052";"CORAL EASY, IP66 60 high brightness cold or warm white colour temperature or monochromatic power LEDs lighting fixture. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1596,51";"22%";"Giacomo";"false"
"";"AL4800";"ZAPHIR, IP66 40 high brightness RGBW, warm, cold or dynamic white power LEDs fixture. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1549,8";"22%";"Giacomo";"false"
"";"AL5002";"DIAMOND, IP65 12 high brightness RGBW full colour, cold or dynamic white colour temperature power LEDs lighting fixture. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"2551,5";"22%";"Giacomo";"false"
"";"AL4360";"JASPER, IP66 60 high brightness RGBW, cold, warm or dynamic white colour temperature power LEDs lighting fixture. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"2875,5";"22%";"Giacomo";"false"
"";"AL4360 US";"JASPER ULTRA SPOT, IP66 60 high brightness RGBW, cold, warm or dynamic white colour temperature power LEDs lighting fixture.ULTRA SPOT OPTICS. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3402";"22%";"Giacomo";"false"
"";"AL4356";"JASPER EASY EDITION, IP66 60 high brightness cold or warm white colour temperature or monochromatic power LEDs lighting fixture. 100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"2767,5";"22%";"Giacomo";"false"
"";"AL4356 US";"JASPER EASY EDITION ULTRA SPOT, IP66 60 high brightness cold or warm white colour temperature or monochromatic power LEDs lighting fixture. ULTRA SPOT OPTICS.100/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"3321";"22%";"Giacomo";"false"
"";"AL4980";"RUBY MC, IP66 6 high brightness RGBW full colour, cold or dynamic white colour temperature power LEDs lighting fixture. 120/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1385,1";"22%";"Giacomo";"false"
"";"AL4422";"RUBY XP, IP66 20 high brightness RGBW, cold, warm or dynamic white colour temperature power LEDs lighting fixture. 120/277V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"1198,8";"22%";"Giacomo";"false"
"";"AL4050";"JADE 16, IP66 16 high brightness RGBW, cold, warm or dynamic white colour temperature power LEDs lighting fixture. 100/240V";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"858,6";"22%";"Giacomo";"false"
"";"AL2017";"3m CONNECTOR CABLE, IP67 power and data connection cable complete with male and female connectors - 3m";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"50,22";"22%";"Giacomo";"false"
"";"AL2019";"10m CONNECTOR CABLE, IP67 power and data connection cable complete with male and female connectors - 10m";"";"Semplice";"GRIVEN";"";"0";"0";"0,0000000000";"1";"103,01";"22%";"Giacomo";"false"
